Store,Dept,Date,Weekly_Pred,IsHoliday
1.0,96.0,2012-10-05,44744.74280166626,False
1.0,96.0,2012-10-12,47796.194133758545,False
1.0,96.0,2012-10-19,47445.78469467163,False
1.0,96.0,2012-10-26,46002.40552139282,False
1.0,97.0,2012-09-07,40372.90717983246,True
1.0,97.0,2012-09-14,38512.95573806763,False
1.0,97.0,2012-09-21,34159.10771179199,False
1.0,97.0,2012-09-28,33679.98344659805,False
1.0,97.0,2012-10-05,40520.07218027115,False
1.0,97.0,2012-10-12,38885.691757678986,False
1.0,97.0,2012-10-19,35221.766127586365,False
1.0,97.0,2012-10-26,33129.63364505768,False
1.0,98.0,2012-09-07,12074.868769168854,True
1.0,98.0,2012-09-14,12297.109060525894,False
1.0,98.0,2012-09-21,11703.801052451134,False
1.0,98.0,2012-09-28,11331.32309269905,False
1.0,98.0,2012-10-05,12534.449452638626,False
1.0,98.0,2012-10-12,13095.555878400803,False
1.0,98.0,2012-10-19,13307.333606243134,False
1.0,98.0,2012-10-26,13711.840340137482,False
1.0,99.0,2012-09-07,-40.6366046667099,True
1.0,99.0,2012-09-14,-100.28662860393524,False
1.0,99.0,2012-10-05,-100.41882860660553,False
1.0,99.0,2012-10-12,-101.75773584842682,False
2.0,1.0,2012-09-07,24175.79786014557,True
2.0,1.0,2012-09-14,24860.91677761078,False
2.0,1.0,2012-09-21,24911.51178264618,False
2.0,1.0,2012-09-28,25774.585896492004,False
2.0,1.0,2012-10-05,30392.98659133911,False
2.0,1.0,2012-10-12,32191.014313697815,False
2.0,1.0,2012-10-19,35642.02801704407,False
2.0,1.0,2012-10-26,51593.70611667633,False
2.0,2.0,2012-09-07,65108.516266822815,True
2.0,2.0,2012-09-14,63482.937472343445,False
2.0,2.0,2012-09-21,62546.711478710175,False
2.0,2.0,2012-09-28,63640.01580095291,False
2.0,2.0,2012-10-05,65950.24778604507,False
2.0,2.0,2012-10-12,61677.12065935135,False
2.0,2.0,2012-10-19,62262.39237546921,False
2.0,2.0,2012-10-26,61347.53296661377,False
2.0,3.0,2012-09-07,16512.22515952587,True
2.0,3.0,2012-09-14,13520.529191613197,False
2.0,3.0,2012-09-21,12610.259061813354,False
2.0,3.0,2012-09-28,12393.167526483536,False
2.0,3.0,2012-10-05,13342.932134985924,False
2.0,3.0,2012-10-12,12323.556428849697,False
2.0,3.0,2012-10-19,12278.15556383133,False
2.0,3.0,2012-10-26,11848.60909563303,False
2.0,4.0,2012-09-07,44654.8914308548,True
2.0,4.0,2012-09-14,43370.62242603302,False
2.0,4.0,2012-09-21,42437.27327919006,False
2.0,4.0,2012-09-28,42505.095953941345,False
2.0,4.0,2012-10-05,45701.07597255707,False
2.0,4.0,2012-10-12,43770.16924571991,False
2.0,4.0,2012-10-19,43859.762444496155,False
2.0,4.0,2012-10-26,43427.26956653595,False
2.0,5.0,2012-09-07,18513.953942775726,True
2.0,5.0,2012-09-14,21451.19468021393,False
2.0,5.0,2012-09-21,21440.592535972595,False
2.0,5.0,2012-09-28,23192.55713891983,False
2.0,5.0,2012-10-05,27182.740799427032,False
2.0,5.0,2012-10-12,25428.136600494385,False
2.0,5.0,2012-10-19,28288.084851264954,False
2.0,5.0,2012-10-26,24108.6614818573,False
2.0,6.0,2012-09-07,3424.9439420700073,True
2.0,6.0,2012-09-14,3603.7484970092773,False
2.0,6.0,2012-09-21,3785.6995973587036,False
2.0,6.0,2012-09-28,3518.0357513427734,False
2.0,6.0,2012-10-05,3529.1029539108276,False
2.0,6.0,2012-10-12,3406.412191390991,False
2.0,6.0,2012-10-19,4343.718332290649,False
2.0,6.0,2012-10-26,4386.980934143066,False
2.0,7.0,2012-09-07,26888.51007938385,True
2.0,7.0,2012-09-14,25903.715180397034,False
2.0,7.0,2012-09-21,25803.31864452362,False
2.0,7.0,2012-09-28,24887.43730545044,False
2.0,7.0,2012-10-05,26360.381298065186,False
2.0,7.0,2012-10-12,26747.81556892395,False
2.0,7.0,2012-10-19,37052.161865234375,False
2.0,7.0,2012-10-26,35747.0094127655,False
2.0,8.0,2012-09-07,55222.1612701416,True
2.0,8.0,2012-09-14,55570.92115402222,False
2.0,8.0,2012-09-21,55021.060667037964,False
2.0,8.0,2012-09-28,57615.95332336426,False
2.0,8.0,2012-10-05,59835.63272666931,False
2.0,8.0,2012-10-12,56577.46603012085,False
2.0,8.0,2012-10-19,57420.261768341064,False
2.0,8.0,2012-10-26,56920.60845375061,False
2.0,9.0,2012-09-07,50439.27187252045,True
2.0,9.0,2012-09-14,35365.01507949829,False
2.0,9.0,2012-09-21,34230.28130531311,False
2.0,9.0,2012-09-28,38947.03925991058,False
2.0,9.0,2012-10-05,37879.21350669861,False
2.0,9.0,2012-10-12,33248.59777927399,False
2.0,9.0,2012-10-19,31873.683931350708,False
2.0,9.0,2012-10-26,34316.26493835449,False
2.0,10.0,2012-09-07,39784.456154346466,True
2.0,10.0,2012-09-14,36323.81871318817,False
2.0,10.0,2012-09-21,35569.9535741806,False
2.0,10.0,2012-09-28,36152.72713756561,False
2.0,10.0,2012-10-05,37680.92449975014,False
2.0,10.0,2012-10-12,35504.88469719887,False
2.0,10.0,2012-10-19,34913.194222688675,False
2.0,10.0,2012-10-26,32776.950155735016,False
2.0,11.0,2012-09-07,18256.93835544586,True
2.0,11.0,2012-09-14,16467.011540412903,False
2.0,11.0,2012-09-21,15318.48017168045,False
2.0,11.0,2012-09-28,15913.836901187897,False
2.0,11.0,2012-10-05,18646.027014255524,False
2.0,11.0,2012-10-12,15854.333353042603,False
2.0,11.0,2012-10-19,17661.670914173126,False
2.0,11.0,2012-10-26,18480.90592098236,False
2.0,12.0,2012-09-07,8081.31271648407,True
2.0,12.0,2012-09-14,7496.408314466476,False
2.0,12.0,2012-09-21,7076.369924545288,False
2.0,12.0,2012-09-28,7376.745333909988,False
2.0,12.0,2012-10-05,8174.037096977234,False
2.0,12.0,2012-10-12,7579.543381690979,False
2.0,12.0,2012-10-19,7676.865342378616,False
2.0,12.0,2012-10-26,7397.231232881546,False
2.0,13.0,2012-09-07,46539.36488723755,True
2.0,13.0,2012-09-14,44999.25858879089,False
2.0,13.0,2012-09-21,44047.89319610596,False
2.0,13.0,2012-09-28,45163.56023597717,False
2.0,13.0,2012-10-05,47693.256256103516,False
2.0,13.0,2012-10-12,44053.24828910828,False
2.0,13.0,2012-10-19,43809.883445739746,False
2.0,13.0,2012-10-26,43753.49515914917,False
2.0,14.0,2012-09-07,17855.776957035065,True
2.0,14.0,2012-09-14,17819.879949569702,False
2.0,14.0,2012-09-21,17980.68241262436,False
2.0,14.0,2012-09-28,18557.35524225235,False
2.0,14.0,2012-10-05,19425.59285211563,False
2.0,14.0,2012-10-12,19099.820397377014,False
2.0,14.0,2012-10-19,18179.059980869293,False
2.0,14.0,2012-10-26,19163.47310066223,False
2.0,16.0,2012-09-07,20151.705141067505,True
2.0,16.0,2012-09-14,16060.977149963379,False
2.0,16.0,2012-09-21,14594.79882144928,False
2.0,16.0,2012-09-28,13834.964002609253,False
2.0,16.0,2012-10-05,13462.177745819092,False
2.0,16.0,2012-10-12,10888.254468917847,False
2.0,16.0,2012-10-19,9794.133666038513,False
2.0,16.0,2012-10-26,8934.783862113953,False
2.0,17.0,2012-09-07,13662.362160682678,True
2.0,17.0,2012-09-14,14099.246002197266,False
2.0,17.0,2012-09-21,13906.018886566162,False
2.0,17.0,2012-09-28,13682.567474842072,False
2.0,17.0,2012-10-05,13978.76646566391,False
2.0,17.0,2012-10-12,12694.899361133575,False
2.0,17.0,2012-10-19,12754.312546730042,False
2.0,17.0,2012-10-26,13040.636432647705,False
2.0,18.0,2012-09-07,368.32877826690674,True
2.0,18.0,2012-09-14,2695.9733266830444,False
2.0,18.0,2012-09-21,4664.435777664185,False
2.0,18.0,2012-09-28,6687.896571159363,False
2.0,18.0,2012-10-05,9629.360701084137,False
2.0,18.0,2012-10-12,12288.490787029266,False
2.0,18.0,2012-10-19,17207.42298603058,False
2.0,18.0,2012-10-26,32547.84286212921,False
2.0,19.0,2012-09-07,3786.5269500017166,True
2.0,19.0,2012-09-14,3823.310455560684,False
2.0,19.0,2012-09-21,3857.4502182006836,False
2.0,19.0,2012-09-28,3937.0807453393936,False
2.0,19.0,2012-10-05,4334.513383746147,False
2.0,19.0,2012-10-12,4350.108777761459,False
2.0,19.0,2012-10-19,4426.601191401482,False
2.0,19.0,2012-10-26,5085.236613750458,False
2.0,20.0,2012-09-07,5514.57151389122,True
2.0,20.0,2012-09-14,4546.170787572861,False
2.0,20.0,2012-09-21,4664.738741397858,False
2.0,20.0,2012-09-28,5116.758040428162,False
2.0,20.0,2012-10-05,5058.888053178787,False
2.0,20.0,2012-10-12,4724.238588094711,False
2.0,20.0,2012-10-19,4432.400761127472,False
2.0,20.0,2012-10-26,4301.11562871933,False
2.0,21.0,2012-09-07,7492.48547577858,True
2.0,21.0,2012-09-14,7636.073532342911,False
2.0,21.0,2012-09-21,7558.030812501907,False
2.0,21.0,2012-09-28,7783.936507940292,False
2.0,21.0,2012-10-05,8148.217217683792,False
2.0,21.0,2012-10-12,7608.05696439743,False
2.0,21.0,2012-10-19,7735.394898176193,False
2.0,21.0,2012-10-26,8174.073630332947,False
2.0,22.0,2012-09-07,11695.597850322723,True
2.0,22.0,2012-09-14,12451.567105054855,False
2.0,22.0,2012-09-21,12745.725274324417,False
2.0,22.0,2012-09-28,12995.267919778824,False
2.0,22.0,2012-10-05,14329.211275815964,False
2.0,22.0,2012-10-12,12731.49007511139,False
2.0,22.0,2012-10-19,12465.874725818634,False
2.0,22.0,2012-10-26,12434.142841339111,False
2.0,23.0,2012-09-07,20536.640343666077,True
2.0,23.0,2012-09-14,19584.407289505005,False
2.0,23.0,2012-09-21,20683.276208877563,False
2.0,23.0,2012-09-28,22027.540229797363,False
2.0,23.0,2012-10-05,24798.76823616028,False
2.0,23.0,2012-10-12,21716.909952163696,False
2.0,23.0,2012-10-19,25826.18562889099,False
2.0,23.0,2012-10-26,26154.080224990845,False
2.0,24.0,2012-09-07,3853.5633273124695,True
2.0,24.0,2012-09-14,3983.0521597862244,False
2.0,24.0,2012-09-21,3717.8636660575867,False
2.0,24.0,2012-09-28,5155.603329658508,False
2.0,24.0,2012-10-05,6217.219812870026,False
2.0,24.0,2012-10-12,4792.4702343940735,False
2.0,24.0,2012-10-19,6431.053076267242,False
2.0,24.0,2012-10-26,6923.784166812897,False
2.0,25.0,2012-09-07,10459.195270299911,True
2.0,25.0,2012-09-14,10991.875561714172,False
2.0,25.0,2012-09-21,10760.244505405426,False
2.0,25.0,2012-09-28,10387.902224302292,False
2.0,25.0,2012-10-05,11864.8375415802,False
2.0,25.0,2012-10-12,12010.10701084137,False
2.0,25.0,2012-10-19,13667.364817380905,False
2.0,25.0,2012-10-26,14099.697087526321,False
2.0,26.0,2012-09-07,7267.1504464149475,True
2.0,26.0,2012-09-14,7652.380308628082,False
2.0,26.0,2012-09-21,7134.597076892853,False
2.0,26.0,2012-09-28,8760.628445148468,False
2.0,26.0,2012-10-05,10052.596240520477,False
2.0,26.0,2012-10-12,9181.789631843567,False
2.0,26.0,2012-10-19,10164.819283008575,False
2.0,26.0,2012-10-26,10065.410891532898,False
2.0,27.0,2012-09-07,988.4815378785133,True
2.0,27.0,2012-09-14,1098.5530703663826,False
2.0,27.0,2012-09-21,1123.6874548196793,False
2.0,27.0,2012-09-28,1288.0868372917175,False
2.0,27.0,2012-10-05,1663.2459116578102,False
2.0,27.0,2012-10-12,1424.7248305678368,False
2.0,27.0,2012-10-19,1710.110548734665,False
2.0,27.0,2012-10-26,1859.752266228199,False
2.0,28.0,2012-09-07,352.2558523416519,True
2.0,28.0,2012-09-14,399.9959800839424,False
2.0,28.0,2012-09-21,423.0618053674698,False
2.0,28.0,2012-09-28,595.8984798192978,False
2.0,28.0,2012-10-05,720.7371818423271,False
2.0,28.0,2012-10-12,718.0803753733635,False
2.0,28.0,2012-10-19,843.4821561574936,False
2.0,28.0,2012-10-26,1093.6624312400818,False
2.0,29.0,2012-09-07,5124.520959496498,True
2.0,29.0,2012-09-14,5118.677994012833,False
2.0,29.0,2012-09-21,4971.130087614059,False
2.0,29.0,2012-09-28,4952.253232121468,False
2.0,29.0,2012-10-05,5882.691115260124,False
2.0,29.0,2012-10-12,5201.738984107971,False
2.0,29.0,2012-10-19,5698.34208381176,False
2.0,29.0,2012-10-26,5951.25971865654,False
2.0,30.0,2012-09-07,3389.1912063360214,True
2.0,30.0,2012-09-14,3147.6757386922836,False
2.0,30.0,2012-09-21,3345.6715301275253,False
2.0,30.0,2012-09-28,3252.8957788944244,False
2.0,30.0,2012-10-05,3249.9699453115463,False
2.0,30.0,2012-10-12,3166.1383357048035,False
2.0,30.0,2012-10-19,3122.6700389385223,False
2.0,30.0,2012-10-26,3269.0872169733047,False
2.0,31.0,2012-09-07,3213.278235375881,True
2.0,31.0,2012-09-14,2764.1529774665833,False
2.0,31.0,2012-09-21,2676.1894731521606,False
2.0,31.0,2012-09-28,2761.1922075748444,False
2.0,31.0,2012-10-05,2888.2147691249847,False
2.0,31.0,2012-10-12,2776.3381754755974,False
2.0,31.0,2012-10-19,2613.3168660998344,False
2.0,31.0,2012-10-26,3395.727048635483,False
2.0,32.0,2012-09-07,8920.238248825073,True
2.0,32.0,2012-09-14,8392.24153971672,False
2.0,32.0,2012-09-21,8440.442199468613,False
2.0,32.0,2012-09-28,8270.719074964523,False
2.0,32.0,2012-10-05,9013.150123357773,False
2.0,32.0,2012-10-12,8408.840863704681,False
2.0,32.0,2012-10-19,8216.115602016449,False
2.0,32.0,2012-10-26,8271.377257585526,False
2.0,33.0,2012-09-07,3830.815221786499,True
2.0,33.0,2012-09-14,4078.287009716034,False
2.0,33.0,2012-09-21,4162.182846188545,False
2.0,33.0,2012-09-28,4714.318995833397,False
2.0,33.0,2012-10-05,5350.372386574745,False
2.0,33.0,2012-10-12,5541.859813570976,False
2.0,33.0,2012-10-19,6568.873636841774,False
2.0,33.0,2012-10-26,7709.446856379509,False
2.0,34.0,2012-09-07,12636.957369327545,True
2.0,34.0,2012-09-14,12476.710754394531,False
2.0,34.0,2012-09-21,12506.889847755432,False
2.0,34.0,2012-09-28,12609.210360050201,False
2.0,34.0,2012-10-05,13955.307816505432,False
2.0,34.0,2012-10-12,13341.217433929443,False
2.0,34.0,2012-10-19,13971.696894645691,False
2.0,34.0,2012-10-26,15048.433471679688,False
2.0,35.0,2012-09-07,3170.6051061078906,True
2.0,35.0,2012-09-14,3203.2708393335342,False
2.0,35.0,2012-09-21,3013.821566835046,False
2.0,35.0,2012-09-28,3107.9639557898045,False
2.0,35.0,2012-10-05,3665.5139155313373,False
2.0,35.0,2012-10-12,3322.3716133385897,False
2.0,35.0,2012-10-19,3450.6212952956557,False
2.0,35.0,2012-10-26,3642.1290344819427,False
2.0,36.0,2012-09-07,707.5330511927605,True
2.0,36.0,2012-09-14,482.8584506511688,False
2.0,36.0,2012-09-21,460.23820573091507,False
2.0,36.0,2012-09-28,715.9969891309738,False
2.0,36.0,2012-10-05,963.0652274489403,False
2.0,36.0,2012-10-12,1004.5191693902016,False
2.0,36.0,2012-10-19,1194.2162953615189,False
2.0,36.0,2012-10-26,1477.4627419114113,False
2.0,37.0,2012-09-07,4326.798707962036,True
2.0,37.0,2012-09-14,4275.987332820892,False
2.0,37.0,2012-09-21,4321.007898807526,False
2.0,37.0,2012-09-28,4225.422503232956,False
2.0,37.0,2012-10-05,4601.751751422882,False
2.0,37.0,2012-10-12,4477.310903429985,False
2.0,37.0,2012-10-19,4030.226912498474,False
2.0,37.0,2012-10-26,4095.5652039051056,False
2.0,38.0,2012-09-07,62912.027416944504,True
2.0,38.0,2012-09-14,69486.87555623055,False
2.0,38.0,2012-09-21,74311.87293744087,False
2.0,38.0,2012-09-28,72616.63194942474,False
2.0,38.0,2012-10-05,74963.21750473976,False
2.0,38.0,2012-10-12,80525.97885227203,False
2.0,38.0,2012-10-19,68797.34855985641,False
2.0,38.0,2012-10-26,69047.43366384506,False
2.0,40.0,2012-09-07,76909.68654441833,True
2.0,40.0,2012-09-14,75790.82660675049,False
2.0,40.0,2012-09-21,75727.39791870117,False
2.0,40.0,2012-09-28,76712.13434028625,False
2.0,40.0,2012-10-05,81415.84248352051,False
2.0,40.0,2012-10-12,75651.75946426392,False
2.0,40.0,2012-10-19,77374.05617904663,False
2.0,40.0,2012-10-26,75391.7432422638,False
2.0,41.0,2012-09-07,3645.85804271698,True
2.0,41.0,2012-09-14,3741.617162466049,False
2.0,41.0,2012-09-21,3793.328245997429,False
2.0,41.0,2012-09-28,4194.8656215667725,False
2.0,41.0,2012-10-05,4595.015583276749,False
2.0,41.0,2012-10-12,5286.665121555328,False
2.0,41.0,2012-10-19,5816.647744655609,False
2.0,41.0,2012-10-26,6866.889985799789,False
2.0,42.0,2012-09-07,8728.11637544632,True
2.0,42.0,2012-09-14,8693.646600723267,False
2.0,42.0,2012-09-21,8336.095055103302,False
2.0,42.0,2012-09-28,9055.597405195236,False
2.0,42.0,2012-10-05,9387.391407489777,False
2.0,42.0,2012-10-12,8983.733632802963,False
2.0,42.0,2012-10-19,9300.766729354858,False
2.0,42.0,2012-10-26,8817.869188785553,False
2.0,44.0,2012-09-07,7608.550342559814,True
2.0,44.0,2012-09-14,7649.088033437729,False
2.0,44.0,2012-09-21,7840.588258743286,False
2.0,44.0,2012-09-28,7944.794684648514,False
2.0,44.0,2012-10-05,8362.584015607834,False
2.0,44.0,2012-10-12,8378.908245563507,False
2.0,44.0,2012-10-19,8694.413291454315,False
2.0,44.0,2012-10-26,9224.097251653671,False
2.0,45.0,2012-09-28,-3.626787410117686,False
2.0,45.0,2012-10-12,-17.2352117667906,False
2.0,46.0,2012-09-07,25906.874197423458,True
2.0,46.0,2012-09-14,25745.191997766495,False
2.0,46.0,2012-09-21,25279.98161482811,False
2.0,46.0,2012-09-28,25998.074508547783,False
2.0,46.0,2012-10-05,27574.328426659107,False
2.0,46.0,2012-10-12,25545.943838059902,False
2.0,46.0,2012-10-19,26225.71327793598,False
2.0,46.0,2012-10-26,26196.622212946415,False
2.0,48.0,2012-09-07,1938.8539068698883,True
2.0,48.0,2012-09-14,1388.528207540512,False
2.0,48.0,2012-09-21,1374.7000724077225,False
2.0,48.0,2012-09-28,1574.9698740243912,False
2.0,48.0,2012-10-05,1314.7242640256882,False
2.0,48.0,2012-10-12,1075.5570834875107,False
2.0,48.0,2012-10-19,1484.8536124229431,False
2.0,48.0,2012-10-26,2053.2031989097595,False
2.0,49.0,2012-09-07,14426.921408116817,True
2.0,49.0,2012-09-14,17852.045175731182,False
2.0,49.0,2012-09-21,15723.007810473442,False
2.0,49.0,2012-09-28,15796.315542638302,False
2.0,49.0,2012-10-05,13151.500269889832,False
2.0,49.0,2012-10-12,15859.336993515491,False
2.0,49.0,2012-10-19,12931.246661126614,False
2.0,49.0,2012-10-26,12655.840458214283,False
2.0,52.0,2012-09-07,4626.956831395626,True
2.0,52.0,2012-09-14,4994.392091631889,False
2.0,52.0,2012-09-21,4988.358078837395,False
2.0,52.0,2012-09-28,4987.979841828346,False
2.0,52.0,2012-10-05,4773.632970571518,False
2.0,52.0,2012-10-12,4532.449364721775,False
2.0,52.0,2012-10-19,4381.512232720852,False
2.0,52.0,2012-10-26,5063.989358663559,False
2.0,54.0,2012-09-14,-22.838795393705368,False
2.0,54.0,2012-09-21,-33.06229019165039,False
2.0,54.0,2012-09-28,-42.36271685361862,False
2.0,54.0,2012-10-05,-38.25857889652252,False
2.0,54.0,2012-10-12,-36.485612988471985,False
2.0,54.0,2012-10-19,-73.46537464857101,False
2.0,54.0,2012-10-26,-73.86741626262665,False
2.0,55.0,2012-09-07,6362.935317277908,True
2.0,55.0,2012-09-14,7685.543030738831,False
2.0,55.0,2012-09-21,6642.677886962891,False
2.0,55.0,2012-09-28,6192.896404266357,False
2.0,55.0,2012-10-05,6871.251066446304,False
2.0,55.0,2012-10-12,6683.201780080795,False
2.0,55.0,2012-10-19,7509.576752901077,False
2.0,55.0,2012-10-26,8976.829328298569,False
2.0,56.0,2012-09-07,1373.028553277254,True
2.0,56.0,2012-09-14,1524.2625016868114,False
2.0,56.0,2012-09-21,1689.5574460625648,False
2.0,56.0,2012-09-28,1990.2810563743114,False
2.0,56.0,2012-10-05,2544.9015666395426,False
2.0,56.0,2012-10-12,2299.7857744842768,False
2.0,56.0,2012-10-19,1778.9140679985285,False
2.0,56.0,2012-10-26,1427.511868134141,False
2.0,58.0,2012-09-07,21755.67957687378,True
2.0,58.0,2012-09-14,20365.580803871155,False
2.0,58.0,2012-09-21,17647.170157432556,False
2.0,58.0,2012-09-28,20301.722254753113,False
2.0,58.0,2012-10-05,19515.99606704712,False
2.0,58.0,2012-10-12,19312.049200057983,False
2.0,58.0,2012-10-19,19829.26602268219,False
2.0,58.0,2012-10-26,18765.77707386017,False
2.0,59.0,2012-09-07,3.4096689224243164,True
2.0,59.0,2012-09-14,8.8102445602417,False
2.0,59.0,2012-09-21,74.02059555053711,False
2.0,59.0,2012-09-28,15.1954026222229,False
2.0,59.0,2012-10-05,-13.087648391723633,False
2.0,59.0,2012-10-12,-17.136919498443604,False
2.0,59.0,2012-10-19,-19.550764083862305,False
2.0,59.0,2012-10-26,276.35863637924194,False
2.0,60.0,2012-09-07,379.5621586740017,True
2.0,60.0,2012-09-14,339.66714814305305,False
2.0,60.0,2012-09-21,338.7537333071232,False
2.0,60.0,2012-09-28,353.66086634993553,False
2.0,60.0,2012-10-05,328.5275382399559,False
2.0,60.0,2012-10-12,324.0275750756264,False
2.0,60.0,2012-10-19,304.26291128993034,False
2.0,60.0,2012-10-26,350.1326360106468,False
2.0,67.0,2012-09-07,8491.264939546585,True
2.0,67.0,2012-09-14,9637.344817399979,False
2.0,67.0,2012-09-21,9360.46660232544,False
2.0,67.0,2012-09-28,9064.453466892242,False
2.0,67.0,2012-10-05,9698.058551311493,False
2.0,67.0,2012-10-12,10094.990394592285,False
2.0,67.0,2012-10-19,9870.498837471008,False
2.0,67.0,2012-10-26,9930.226949214935,False
2.0,71.0,2012-09-07,4102.356494426727,True
2.0,71.0,2012-09-14,4484.378731966019,False
2.0,71.0,2012-09-21,3977.0613329410553,False
2.0,71.0,2012-09-28,4196.801743030548,False
2.0,71.0,2012-10-05,4383.349916934967,False
2.0,71.0,2012-10-12,4059.4768751859665,False
2.0,71.0,2012-10-19,4043.978854060173,False
2.0,71.0,2012-10-26,4240.434652686119,False
2.0,72.0,2012-09-07,59577.695914268494,True
2.0,72.0,2012-09-14,57724.427340984344,False
2.0,72.0,2012-09-21,56025.44393825531,False
2.0,72.0,2012-09-28,53034.47779607773,False
2.0,72.0,2012-10-05,59295.80969285965,False
2.0,72.0,2012-10-12,54898.36029100418,False
2.0,72.0,2012-10-19,69347.07742786407,False
2.0,72.0,2012-10-26,64763.49471759796,False
2.0,74.0,2012-09-07,16504.570696115494,True
2.0,74.0,2012-09-14,14679.049976348877,False
2.0,74.0,2012-09-21,14468.18295121193,False
2.0,74.0,2012-09-28,14640.621202468872,False
2.0,74.0,2012-10-05,15396.451262950897,False
2.0,74.0,2012-10-12,14703.768684625626,False
2.0,74.0,2012-10-19,14255.177682161331,False
2.0,74.0,2012-10-26,14106.405237674713,False
2.0,79.0,2012-09-07,31520.018641233444,True
2.0,79.0,2012-09-14,28900.947941303253,False
